user_id,request_type,type_id,request_timestamp
2IX9DdCg,Website not working,1,2019-04-11 20:36:17
UmWdLsIV,Complaint about a video review,8,2019-04-02 20:28:42
WIBBwCMf,Website not working,1,2019-04-08 14:17:58
JkLbxm8b,Sale of prohibited items,6,2019-04-02 21:26:51
tH3fdz7c,Sale of counterfeited items,4,2019-04-28 16:40:35
n8v4vweg,Website not working,1,2019-03-24 15:24:27
933l85O7,Complaint about a video review,8,2019-04-16 15:22:22
W671T49A,Sale of prohibited items,6,2019-03-18 11:22:22
PwCaltEh,The review was deleted,7,2019-03-26 12:30:24
xC91w9eQ,Fake reviews,2,2019-03-07 13:25:49
OoI10Hk4,Fraud,5,2019-03-28 14:26:22
TSLoACoP,Fraud,5,2019-04-23 17:47:25
OYuHiRqh,Fraud,5,2019-04-11 13:47:41
tFDPftgl,Sale of counterfeited items,4,2019-04-02 15:59:52
oiiOYuh8,Sale of counterfeited items,4,2019-03-11 17:38:24
DHlNdZw9,Sale of counterfeited items,4,2019-03-17 17:34:52
0HegXaOL,Complaint about a store item,3,2019-04-14 16:47:22
A02pEI3f,Fake reviews,2,2019-03-09 21:25:59
LVJGnQaJ,Complaint about a video review,8,2019-04-08 20:29:58
DaRhr1Nk,Sale of prohibited items,6,2019-04-09 11:20:38
op0AwDWB,Sale of prohibited items,6,2019-04-16 15:11:38
z2Q5JnsX,Complaint about a store item,3,2019-03-05 14:44:22
9fHvaDuy,Website not working,1,2019-03-30 14:18:35
q6jBctE9,Sale of prohibited items,6,2019-03-20 13:50:16
uYANy6L5,Website not working,1,2019-04-30 14:30:12
BIkyNOwA,Website not working,1,2019-03-13 20:59:27
jr3EFFhT,Fraud,5,2019-04-28 21:39:24
UdYkA1EA,Fraud,5,2019-03-01 15:21:10
8DsbiiHo,Fraud,5,2019-04-13 10:19:43
uzFCNZX1,The review was deleted,7,2019-04-02 20:52:45
yTbm8P0O,Sale of counterfeited items,4,2019-04-11 16:19:22
6f8uYIOO,Complaint about a store item,3,2019-03-02 13:36:27
Ig4hrWoK,Fraud,5,2019-03-20 14:59:30
ubGEfrNt,Fraud,5,2019-04-19 18:42:47
KG4VqyG0,Fraud,5,2019-04-12 16:50:45
bPVHitoA,Complaint about a video review,8,2019-04-13 18:32:42
Zp9ZEn29,Fake reviews,2,2019-04-14 10:31:34
j0hGjhMu,Fraud,5,2019-04-03 17:34:27
ewR9Fl2s,Complaint about a store item,3,2019-03-27 14:40:50
Fl40BJ9l,Website not working,1,2019-03-16 17:40:39
EBoF3o4W,Website not working,1,2019-04-19 16:51:14
23xR3QQk,Complaint about a video review,8,2019-04-12 11:59:46
dlAcmB2s,Fraud,5,2019-03-12 11:34:33
iJ5otr4z,Complaint about a store item,3,2019-04-22 10:20:51
pkV7uZQS,Website not working,1,2019-03-10 21:43:20
vez9CrbO,Sale of counterfeited items,4,2019-04-30 17:48:34
H3ildNCT,Complaint about a store item,3,2019-04-30 14:31:49
H7qqhaLN,Sale of counterfeited items,4,2019-03-22 13:40:28
iYhAyIjw,Sale of counterfeited items,4,2019-04-01 16:49:54
rb6IlPSr,Fraud,5,2019-04-13 14:25:30
xNaVSDmp,The review was deleted,7,2019-04-30 11:57:27
TUEUbRT8,Complaint about a store item,3,2019-04-06 21:12:43
IahCcSVL,Complaint about a store item,3,2019-04-09 13:44:42
vYk67GKG,Complaint about a store item,3,2019-03-18 13:21:43
ObD6oU1R,Complaint about a video review,8,2019-03-02 19:52:25
H6kLouFS,Complaint about a video review,8,2019-03-07 11:48:11
aa2xMCx3,Fraud,5,2019-03-27 17:25:29
qpiVzp8U,Sale of counterfeited items,4,2019-03-25 17:12:18
XwV9zCFx,Complaint about a store item,3,2019-03-13 11:50:53
Yhnd4km9,Fake reviews,2,2019-04-13 15:12:54
SFUsb1tc,The review was deleted,7,2019-03-24 16:30:56
KMOFJjMV,Fraud,5,2019-04-23 12:57:18
eQ8aFK63,Fake reviews,2,2019-04-11 14:21:33
Naii6fDS,Sale of counterfeited items,4,2019-03-30 20:49:44
9P9aZnh3,Complaint about a video review,8,2019-04-12 16:38:31
qELo6hDV,Complaint about a store item,3,2019-03-27 13:56:47
iPTt9Gr2,Fraud,5,2019-04-07 13:44:31
n4IsAD2X,Website not working,1,2019-04-01 14:53:10
Lk3onV3X,Complaint about a video review,8,2019-04-10 10:22:41
diHnZYHI,Sale of counterfeited items,4,2019-03-10 16:14:19
f2PrzzKY,Fraud,5,2019-04-01 10:37:10
T1KiYn5U,Sale of counterfeited items,4,2019-03-20 11:59:55
DaZii02w,Complaint about a video review,8,2019-04-22 16:28:17
015PAFuv,Complaint about a store item,3,2019-04-16 14:12:44
IB1JpgMS,The review was deleted,7,2019-03-28 16:44:12
2XXkTMud,Sale of counterfeited items,4,2019-03-28 17:17:35
v4uOBuXm,Sale of prohibited items,6,2019-04-28 17:25:18
TWHB1jch,Fraud,5,2019-04-22 16:21:53
2Aw7Bh3k,Sale of counterfeited items,4,2019-04-09 15:26:57
3rissc2e,Fraud,5,2019-04-13 21:32:16
EnHyq1Mj,Fake reviews,2,2019-04-26 10:36:25
622kosy1,The review was deleted,7,2019-04-22 10:53:24
6hRofSdL,Sale of counterfeited items,4,2019-04-19 17:29:38
KYLd6yRM,Fraud,5,2019-04-16 19:31:57
KkhQCZ2w,Complaint about a video review,8,2019-03-06 11:27:52
inIqyLNA,Complaint about a video review,8,2019-04-11 15:47:15
TiaI52yN,Complaint about a video review,8,2019-04-07 14:59:40
E01EFn9w,Fraud,5,2019-04-12 20:10:21
7oTUiQzt,Complaint about a video review,8,2019-03-17 12:23:13
1YXqBRYD,Sale of counterfeited items,4,2019-03-20 18:12:34
Kt3zc9wm,The review was deleted,7,2019-03-14 12:25:40
eKZh8FDb,Fake reviews,2,2019-04-08 18:40:33
BH6W7sJh,Fraud,5,2019-04-03 15:33:52
hsc7Ngcm,Fraud,5,2019-03-05 15:51:10
kmue9sPg,Fraud,5,2019-03-17 11:25:13
J4xcw1Gt,Complaint about a store item,3,2019-04-07 21:12:31
s1ZEWGju,Website not working,1,2019-03-01 18:46:35
N4355oNx,Complaint about a video review,8,2019-03-24 14:58:34
fNn4wfhi,Complaint about a video review,8,2019-03-07 21:49:10
EM5ggKk0,The review was deleted,7,2019-04-18 18:55:35
qxSlMeIc,Website not working,1,2019-03-22 20:23:34
PWLIUZi5,Sale of counterfeited items,4,2019-03-20 18:44:35
zyesgYzt,Fraud,5,2019-04-07 20:22:42
HXsg0q5C,Complaint about a video review,8,2019-03-11 19:29:29
0qILtr8L,Complaint about a store item,3,2019-04-01 18:27:47
WpP3IRJZ,Complaint about a store item,3,2019-03-07 15:33:27
zjHlqfgg,Fraud,5,2019-04-10 18:19:52
SP6JItw8,Fake reviews,2,2019-03-25 18:57:37
0zDY8V7m,Fake reviews,2,2019-04-03 18:19:42
niRO3Xtb,Website not working,1,2019-04-26 16:13:57
hTYy73XT,Fake reviews,2,2019-04-07 14:32:56
1hPFjHZS,Complaint about a store item,3,2019-03-04 19:27:18
FC5QS7Tv,The review was deleted,7,2019-03-04 19:14:13
NlcRNQvO,Complaint about a store item,3,2019-03-03 14:28:34
hF9dVcn6,Fraud,5,2019-03-23 12:55:28
Gxk1UVaj,Fraud,5,2019-04-14 16:35:50
ox8CjPqW,Sale of prohibited items,6,2019-03-07 15:44:53
6TwlnmpY,Complaint about a video review,8,2019-04-27 10:47:39
Ixqo7cqX,Website not working,1,2019-03-09 10:48:55
yeckbw07,The review was deleted,7,2019-04-20 14:56:51
GiQjnh0t,Sale of counterfeited items,4,2019-04-06 19:57:36
oOdaG5ke,Sale of prohibited items,6,2019-03-21 17:47:50
zCTJpMR5,Fraud,5,2019-03-16 15:23:47
9aaAqj29,Complaint about a store item,3,2019-03-15 16:11:23
9HQnQCgM,The review was deleted,7,2019-03-10 16:27:50
AIVrKykG,Complaint about a video review,8,2019-03-30 15:41:50
MmChyr2Z,Fraud,5,2019-03-27 17:19:46
bLaR1syZ,Complaint about a video review,8,2019-03-01 10:47:25
93KMZDKG,The review was deleted,7,2019-04-24 13:37:22
D8SmPRks,Fraud,5,2019-03-17 18:33:27
ZmeB31r5,The review was deleted,7,2019-04-30 21:13:11
ylkxRy4x,Website not working,1,2019-04-06 14:54:44
92PaoOgN,Fraud,5,2019-04-25 14:39:26
njV60UQa,Sale of counterfeited items,4,2019-04-27 11:55:30
JAnKaXgW,Sale of counterfeited items,4,2019-03-09 10:49:17
eOMan0f0,Sale of counterfeited items,4,2019-03-05 13:56:14
JkUdyV5a,Complaint about a store item,3,2019-03-21 16:26:33
EB2NwRYX,Sale of counterfeited items,4,2019-03-01 13:47:55
vPKduUT0,Complaint about a store item,3,2019-04-07 13:18:54
zz7Uvdgb,Sale of prohibited items,6,2019-03-29 14:36:54
bDnxuqfZ,Fake reviews,2,2019-03-26 20:55:40
6WtyroP8,Complaint about a video review,8,2019-03-30 11:30:17
jMHhoozC,Fake reviews,2,2019-04-04 17:49:16
bZT3OiJ7,Sale of counterfeited items,4,2019-04-24 17:50:56
1Q8wpAWz,Fraud,5,2019-04-10 15:46:14
IMHvoOg6,Complaint about a video review,8,2019-03-28 15:11:43
JravVLw0,Complaint about a store item,3,2019-04-11 20:42:11
qJYOLQA1,Fraud,5,2019-04-02 16:19:17
CkkFMZfC,Fraud,5,2019-03-05 14:30:49
qlv7Mst2,Complaint about a store item,3,2019-03-17 18:54:57
O6YGag0F,Fraud,5,2019-04-30 11:59:11
kHYPDw67,Fraud,5,2019-04-28 14:48:46
6hBGWumj,Fake reviews,2,2019-03-14 11:29:39
U4ET3jTP,Sale of prohibited items,6,2019-04-07 20:48:21
LOsNY1X4,Fraud,5,2019-03-24 14:56:50
WZFQLsZf,Sale of prohibited items,6,2019-03-25 12:21:26
U66rJ4Sz,Fraud,5,2019-03-28 20:19:12
Hjucgvmk,Complaint about a video review,8,2019-04-06 20:20:24
vlT1m9Dj,Complaint about a store item,3,2019-04-21 19:49:22
DlsGJfsU,The review was deleted,7,2019-04-05 19:47:13
WhcHU9Ik,Complaint about a store item,3,2019-03-11 20:15:42
6sBCaU2x,Complaint about a video review,8,2019-03-12 10:28:38
Q1ooyGhX,Fraud,5,2019-04-01 20:13:30
IcPQFwCn,Complaint about a store item,3,2019-04-22 21:56:31
La7aRvuz,Sale of counterfeited items,4,2019-04-22 15:57:53
oeWVIrvL,Complaint about a store item,3,2019-03-27 16:40:22
D2kUVuNi,Complaint about a video review,8,2019-04-24 13:39:35
XnqRotny,The review was deleted,7,2019-04-07 11:57:59
488IT1Uo,Complaint about a store item,3,2019-03-09 13:17:34
UGUGAMFg,Complaint about a store item,3,2019-03-24 18:32:43
PJmNaJF1,Complaint about a video review,8,2019-04-30 14:34:10
od5BKwXS,Complaint about a store item,3,2019-04-27 10:57:34
LBh5gs82,Fake reviews,2,2019-04-24 17:51:28
ulk83emf,Sale of prohibited items,6,2019-04-20 19:14:22
XywfJzkw,Website not working,1,2019-04-04 20:27:27
hN1x0PJJ,Website not working,1,2019-03-12 21:52:45
yRcn3gqI,Complaint about a store item,3,2019-03-29 12:49:30
fVFwjVLF,Fake reviews,2,2019-04-27 20:51:26
QRqzYVUy,Website not working,1,2019-04-12 17:44:18
zpSnaoHx,Complaint about a store item,3,2019-04-02 11:37:40
DVKPBhcb,Fraud,5,2019-03-19 17:12:18
ixNyH9I5,Complaint about a store item,3,2019-04-10 17:11:26
ah9ouP3O,Fraud,5,2019-04-22 17:12:57
aZaOIYap,Fraud,5,2019-04-16 19:56:25
faOtdoRN,Website not working,1,2019-03-28 18:23:10
7HZeTwUt,Complaint about a store item,3,2019-03-06 19:35:52
1Pe1AxgC,Website not working,1,2019-03-26 17:29:45
E5jsYpRz,Complaint about a video review,8,2019-04-22 21:11:59
4DcQLuon,Complaint about a video review,8,2019-04-21 12:55:27
Is6JDAiB,Complaint about a store item,3,2019-04-08 10:49:34
Zog26pF8,Sale of counterfeited items,4,2019-04-23 14:48:34
jqPAjVJX,Fraud,5,2019-03-28 17:25:42
TAi5t2oZ,Complaint about a store item,3,2019-04-14 11:47:26
HnlABokM,Sale of prohibited items,6,2019-03-10 14:27:51
8KR1Tf1h,Fake reviews,2,2019-04-04 16:25:22
bZ0PYs75,Sale of prohibited items,6,2019-03-21 16:16:34
JWfL0z97,Sale of counterfeited items,4,2019-03-21 18:34:19
Sz5YDLpM,Fraud,5,2019-04-04 16:49:46
HAtxe90C,Fraud,5,2019-04-16 18:26:57
Wkhxog6S,Sale of counterfeited items,4,2019-03-15 17:29:39
KgJz7x89,Sale of prohibited items,6,2019-04-08 19:44:53
dIYXWGKw,Fraud,5,2019-03-16 13:59:14
es1iXii6,Complaint about a video review,8,2019-04-08 17:37:25
jFCEGfBs,Fake reviews,2,2019-04-21 15:10:23
IvEmLjnO,Complaint about a store item,3,2019-04-26 14:38:27
jqUg8X8n,The review was deleted,7,2019-04-16 20:41:45
t0fs97KJ,Complaint about a store item,3,2019-03-13 10:33:58
10AtvWHI,Fake reviews,2,2019-03-18 21:10:51
kIf5Prnm,Fraud,5,2019-04-26 15:53:34
vIXcUDyS,Sale of counterfeited items,4,2019-03-16 16:32:55
70wkBUfp,Fake reviews,2,2019-04-07 10:50:57
41beAp0G,Website not working,1,2019-03-21 21:10:51
obv881qf,Complaint about a store item,3,2019-04-22 21:53:30
bc5juB5I,Fake reviews,2,2019-03-13 17:14:40
Kep6sRww,Sale of counterfeited items,4,2019-04-02 14:41:48
a0LWadZo,Complaint about a video review,8,2019-04-28 16:27:28
Y6j9R0UK,Complaint about a video review,8,2019-03-15 10:47:27
9l3NDXGy,The review was deleted,7,2019-03-20 21:15:20
qYnIpqmZ,Sale of prohibited items,6,2019-03-15 16:13:10
VD2O3CT4,Sale of counterfeited items,4,2019-04-04 11:28:52
Eb9vjeLJ,Complaint about a store item,3,2019-04-26 15:30:38
RnkR9boh,Complaint about a store item,3,2019-04-10 18:27:41
am1g0NFz,Sale of prohibited items,6,2019-04-30 15:40:21
NJ8qFHhb,Complaint about a video review,8,2019-04-01 18:18:35
zUzejqxn,Complaint about a store item,3,2019-03-08 15:55:20
6lPqYSls,Fake reviews,2,2019-03-24 10:24:37
FnE1ogoo,Complaint about a video review,8,2019-03-21 20:39:10
G9JeTa6l,Fake reviews,2,2019-04-02 15:44:24
73OgVTUL,Website not working,1,2019-04-09 20:18:54
tCBOKl2l,Sale of prohibited items,6,2019-03-29 11:35:49
ZMhEDFO4,Website not working,1,2019-04-22 10:15:13
yiiEvrCg,Fraud,5,2019-04-16 21:41:48
qZ7n9deG,The review was deleted,7,2019-03-07 12:17:17
BfRRy7TL,Fraud,5,2019-03-10 18:14:29
DRn0fF5V,Website not working,1,2019-04-07 13:39:32
CzPFWEy6,Complaint about a store item,3,2019-03-22 17:58:40
vdwFlXDz,Fake reviews,2,2019-03-09 12:54:50
In2GNojh,Fraud,5,2019-04-05 15:40:45
Qb3O4H5V,Sale of prohibited items,6,2019-03-20 21:12:25
gr0RkZDl,Sale of counterfeited items,4,2019-04-30 11:59:27
zB2cecPE,Website not working,1,2019-03-15 12:33:59
ehof2QbU,Fraud,5,2019-04-03 14:15:50
aTNPpVv4,Fake reviews,2,2019-04-04 16:47:20
d0NPVnCe,Complaint about a store item,3,2019-04-29 17:28:14
NMZu9q6m,Fraud,5,2019-04-26 19:18:42
MgSMoPXN,Fraud,5,2019-03-20 10:59:50
tqy9u9Zz,Fraud,5,2019-04-20 14:54:59
auozdh1b,Fraud,5,2019-03-17 16:50:48
KACcsK2e,Fraud,5,2019-03-06 14:41:43
eD1t3Aj3,Sale of prohibited items,6,2019-03-22 20:40:23
uE1e7Y09,Complaint about a video review,8,2019-04-05 12:18:35
wWGrhz1t,Sale of prohibited items,6,2019-03-03 21:15:17
smSBhOzn,Complaint about a store item,3,2019-03-07 15:28:59
Voc5QsTI,Fraud,5,2019-04-01 17:38:57
ItlBysi9,Fraud,5,2019-04-21 18:34:39
pwGbbYJD,Complaint about a store item,3,2019-04-20 16:44:13
szmtF4Zp,Website not working,1,2019-03-01 11:43:42
NUVgD6q0,Complaint about a store item,3,2019-04-16 17:20:40
jFTCXKuR,Sale of prohibited items,6,2019-04-29 14:44:29
5kYKYw6g,Fake reviews,2,2019-04-17 17:46:43
ZI5kymfa,Fraud,5,2019-03-26 18:15:37
nz3jZAk0,Sale of counterfeited items,4,2019-04-12 15:55:16
LZVEN6h2,Fake reviews,2,2019-04-20 21:20:24
MxqbnGfN,Sale of prohibited items,6,2019-04-18 14:16:35
tXN9XJK6,Sale of prohibited items,6,2019-03-02 15:41:24
dhmLkzki,Sale of counterfeited items,4,2019-04-27 10:21:41
vcyGJz4q,The review was deleted,7,2019-04-22 16:12:44
F4KFKink,Fraud,5,2019-04-03 11:28:49
5CBZnSY6,Fake reviews,2,2019-04-27 11:28:44
CW1pdD2Q,Sale of counterfeited items,4,2019-04-29 16:33:29
l9oSxhOX,Sale of prohibited items,6,2019-04-26 10:47:27
4Jz8iYlR,Sale of prohibited items,6,2019-03-19 18:52:40
0Q9MtCYg,The review was deleted,7,2019-03-14 13:43:10
gPyQqCLD,Complaint about a store item,3,2019-03-26 16:26:48
ZuxHPilD,Website not working,1,2019-04-23 16:17:10
v5TUSsWm,Fraud,5,2019-03-26 11:41:14
RbNz88CZ,Complaint about a store item,3,2019-03-01 16:17:13
zMAiXcYg,Fraud,5,2019-04-01 18:29:23
bvOah8Q7,The review was deleted,7,2019-03-21 14:12:40
uuqLGm0E,Complaint about a store item,3,2019-04-28 21:39:17
i2lOl64T,Complaint about a store item,3,2019-04-08 11:47:15
J2zNHbH7,Fraud,5,2019-04-08 18:17:21
rvNwzNnP,Sale of prohibited items,6,2019-04-14 18:35:36
BTwoEVF2,Fake reviews,2,2019-03-06 13:40:24
CtAUqFaZ,Website not working,1,2019-04-23 16:15:52
T2i4Vx5d,Fraud,5,2019-03-02 20:35:44
JfuwmDf5,Sale of counterfeited items,4,2019-04-04 11:49:48
vLhHTUPg,The review was deleted,7,2019-04-01 10:39:47
y5Jy1Taq,Complaint about a store item,3,2019-04-09 14:26:31
2QnIRa2o,Website not working,1,2019-03-09 19:30:37
eV9h3EDZ,The review was deleted,7,2019-04-06 10:12:42
eXDQhVyl,Fraud,5,2019-04-01 21:45:45
clgsH5ZL,Sale of prohibited items,6,2019-04-18 19:48:16
1lrxKoWR,Complaint about a video review,8,2019-04-28 12:49:55
3kMy7zKc,Fake reviews,2,2019-03-19 20:49:38
2HUnApxS,Website not working,1,2019-03-17 13:39:12
hdmySrkm,The review was deleted,7,2019-03-04 20:16:42
KJMvp4PD,Fraud,5,2019-03-07 19:55:57
otDqgENO,Complaint about a store item,3,2019-04-06 11:57:34
wr7EWqQK,Fraud,5,2019-04-07 11:11:54
aSiwvgnK,Fake reviews,2,2019-04-24 12:12:23
FBPPLBBJ,Fake reviews,2,2019-03-03 21:55:25
E3iFSBry,Fake reviews,2,2019-04-24 21:24:48
2s4fByt2,Sale of prohibited items,6,2019-04-30 18:32:33
Bsu4Fbrn,The review was deleted,7,2019-04-03 10:29:25
2k1bLPsR,The review was deleted,7,2019-03-24 16:38:44
ixfDXpXs,Sale of prohibited items,6,2019-04-23 13:13:55
V2Ctamgo,Complaint about a video review,8,2019-03-30 14:12:57
jxk89qr2,Fake reviews,2,2019-03-29 10:32:14
C7x9lvc2,Complaint about a store item,3,2019-04-19 15:22:22
OdLDGiuG,Sale of prohibited items,6,2019-03-14 16:25:36
CYmucnvj,Complaint about a store item,3,2019-03-18 15:21:41
Ba7yqNGz,Website not working,1,2019-03-29 12:52:48
EX1lsmXL,Sale of counterfeited items,4,2019-04-25 15:48:14
7UCjKMR0,Complaint about a store item,3,2019-03-23 14:43:20
OBTZ6Cgz,Sale of counterfeited items,4,2019-04-16 13:21:18
bhXh1ymp,Fake reviews,2,2019-03-23 14:35:56
fRM73a7I,Sale of counterfeited items,4,2019-04-10 20:47:44
HZCSmP0d,Fake reviews,2,2019-03-02 11:42:48
wGYj1W9I,Fraud,5,2019-04-19 12:43:58
8DMQsbXm,Fraud,5,2019-04-19 19:37:45
M6Vemdj8,Fraud,5,2019-04-23 20:38:22
Q0uIn6c6,Sale of counterfeited items,4,2019-04-07 11:14:54
WUqsOZGF,Sale of counterfeited items,4,2019-04-02 20:10:19
BfKZAcDV,Complaint about a store item,3,2019-03-25 20:43:11
YJPiAA1M,Fraud,5,2019-03-28 10:19:18
QMPbsQvv,Complaint about a video review,8,2019-04-05 13:14:40
PxnnHSt1,Website not working,1,2019-03-05 10:52:56
57S7QxFk,Complaint about a video review,8,2019-03-26 18:16:44
JntbAIgE,Fraud,5,2019-04-29 12:39:22
RsFrAHDt,The review was deleted,7,2019-03-24 20:30:50
TFo3K3fN,Fraud,5,2019-04-09 14:38:48
ahCClTBb,Sale of counterfeited items,4,2019-03-19 18:49:28
D2GU0Hso,Sale of counterfeited items,4,2019-04-27 19:17:59
K0iVg8QD,Sale of prohibited items,6,2019-04-04 16:23:22
AVd9SH3j,Sale of prohibited items,6,2019-04-13 16:15:48
sztE4Vc3,Complaint about a store item,3,2019-04-19 20:32:48
CnjvN8wh,Website not working,1,2019-03-19 17:50:16
zU0m0wVM,Sale of counterfeited items,4,2019-04-26 15:39:26
tjE5cjUo,Sale of prohibited items,6,2019-04-27 15:21:37
9nt2IrDP,Complaint about a store item,3,2019-03-23 14:14:16
GTzGWx3K,Fraud,5,2019-04-09 21:37:55
JcaMR24t,Sale of prohibited items,6,2019-03-06 21:36:23
G1rrUI9i,Complaint about a store item,3,2019-03-04 14:46:59
SNlXky8q,Website not working,1,2019-03-09 21:59:58
d0t75o40,Complaint about a video review,8,2019-03-08 13:40:16
HqRX0Kiy,Complaint about a store item,3,2019-04-05 17:30:58
Gd4LGass,Website not working,1,2019-04-12 20:25:32
Ujl8cKn2,Complaint about a video review,8,2019-04-02 13:59:43
rrjkZLJa,Website not working,1,2019-04-19 19:11:26
IBVAsK4Z,Sale of counterfeited items,4,2019-03-19 20:36:49
1qtbiP9U,Sale of prohibited items,6,2019-03-25 10:35:47
O7kn72Gf,Fake reviews,2,2019-03-04 17:38:17
s8s4UnF8,Fraud,5,2019-04-26 12:10:30
3MGolLKT,Fake reviews,2,2019-03-05 18:19:38
vswR8toD,Fraud,5,2019-04-05 18:39:28
o3qbO3Zw,Fake reviews,2,2019-04-29 17:58:59
OOS3wOxV,Sale of counterfeited items,4,2019-04-14 20:23:36
iOIK9Znc,Sale of prohibited items,6,2019-03-18 14:29:40
FPQlkpWV,The review was deleted,7,2019-04-06 20:56:54
mK3mqlNF,Fraud,5,2019-03-13 19:19:10
291wZb4E,Sale of prohibited items,6,2019-03-17 11:50:54
XHaptFMs,Fake reviews,2,2019-04-16 15:18:36
zG2yFkoM,Fake reviews,2,2019-03-20 14:50:18
Tjjj14Cz,Complaint about a store item,3,2019-03-15 10:37:20
c4fAgSsc,The review was deleted,7,2019-03-16 12:34:45
ikcvWf2G,Fraud,5,2019-03-14 17:23:29
WheJvoAH,Website not working,1,2019-04-28 13:12:30
gH8b8mDY,Complaint about a video review,8,2019-04-09 10:34:24
gBuLDL2L,Website not working,1,2019-03-12 17:43:53
g6nL8qzu,Sale of prohibited items,6,2019-03-18 19:52:49
Bh2PgaDO,Complaint about a video review,8,2019-03-06 19:50:45
hcAHPtUf,Complaint about a store item,3,2019-03-05 11:40:20
XsqD2xrt,Website not working,1,2019-04-16 13:47:58
cXKdOpdN,Fake reviews,2,2019-03-13 11:17:58
oDLIueJz,Fake reviews,2,2019-04-15 17:10:54
ySWxth8P,Fraud,5,2019-03-28 16:13:18
A0FzWYcN,Fake reviews,2,2019-04-29 19:30:21
uRUnQuZF,The review was deleted,7,2019-03-20 19:59:52
sRL85dpp,Complaint about a store item,3,2019-03-19 19:50:45
kczNdkTu,Complaint about a store item,3,2019-04-09 17:31:54
mbArkblm,Fraud,5,2019-03-27 19:42:24
Vze5YAQq,The review was deleted,7,2019-04-16 11:13:28
4AuMmv8p,Sale of prohibited items,6,2019-04-05 12:27:37
4R4qVZ78,The review was deleted,7,2019-03-22 20:10:36
Yk36SNjK,Complaint about a store item,3,2019-03-29 21:58:49
H7HnHOgF,Complaint about a store item,3,2019-03-25 17:53:33
zgCRqDqf,Complaint about a store item,3,2019-04-29 11:45:57
uPK6PO0c,Sale of counterfeited items,4,2019-04-22 10:15:18
n0ZoPpuG,The review was deleted,7,2019-04-04 15:42:11
BatoyrmP,Fake reviews,2,2019-04-24 18:27:35
jLclcBuw,Complaint about a video review,8,2019-04-01 21:46:10
YTml7g5D,The review was deleted,7,2019-04-28 19:34:49
ozKQDEYq,Website not working,1,2019-04-11 21:26:31
kOuHa3ON,The review was deleted,7,2019-04-06 17:41:49
0LL7UOeZ,Sale of prohibited items,6,2019-03-19 10:59:43
dzrXTbQs,Complaint about a video review,8,2019-04-17 17:26:21
pyLvkbh8,Fake reviews,2,2019-04-05 10:44:15
PdDoBCWS,Complaint about a video review,8,2019-04-25 19:21:34
8oO4pwpX,Sale of prohibited items,6,2019-03-01 10:44:30
tXhGco3x,Complaint about a video review,8,2019-04-27 14:48:17
xYoKHW91,The review was deleted,7,2019-03-06 15:18:55
R98pTpwG,Website not working,1,2019-04-12 19:21:21
0xQmbrrk,Fraud,5,2019-03-14 10:45:36
khaMS5Ab,Complaint about a store item,3,2019-03-18 20:34:21
KzUKW2Gp,Sale of counterfeited items,4,2019-03-07 19:24:15
okcc8u9J,Fraud,5,2019-03-13 14:29:51
AZhVXk4r,The review was deleted,7,2019-03-17 14:48:33
Ps3XwsLh,Fraud,5,2019-04-28 19:36:17
n7OItXHi,Complaint about a video review,8,2019-03-12 12:17:25
a9FkX508,Sale of counterfeited items,4,2019-03-06 12:46:40
aUg8dMoC,Complaint about a store item,3,2019-04-02 16:19:38
lLXPvVso,Sale of counterfeited items,4,2019-04-01 20:12:45
CL02KkNB,The review was deleted,7,2019-04-13 15:35:47
aBWiP3y0,Complaint about a store item,3,2019-03-09 21:53:20
kOzyx27E,Fraud,5,2019-03-09 14:32:19
XQsEXrr5,Fraud,5,2019-03-17 21:44:21
aHsNq6AD,Complaint about a store item,3,2019-04-11 11:19:11
MnqkseZb,Sale of counterfeited items,4,2019-04-22 20:12:25
oLlEkYfG,Website not working,1,2019-04-23 20:18:23
Ddgh0ev3,Complaint about a store item,3,2019-03-10 19:16:57
GXTE2LIT,Fake reviews,2,2019-03-03 15:11:27
eHUAakWM,Fake reviews,2,2019-03-07 19:56:34
nv4gx9fK,Sale of prohibited items,6,2019-04-16 12:42:19
VZybbgt6,Fake reviews,2,2019-04-14 11:31:50
M2PJzBKo,Website not working,1,2019-03-18 19:22:56
GSgpOLaN,Complaint about a store item,3,2019-03-04 12:12:48
zXAJyYpG,Sale of counterfeited items,4,2019-03-22 16:49:53
P3Gw8zgF,Sale of prohibited items,6,2019-03-28 11:25:15
QvV1lsg6,Complaint about a store item,3,2019-03-12 18:48:52
CZfYs62p,Sale of prohibited items,6,2019-04-24 18:55:17
KGERlQtA,Complaint about a video review,8,2019-04-21 14:56:40
sFTxyxdI,Sale of prohibited items,6,2019-04-09 14:43:14
lqlnTYkR,Fraud,5,2019-03-20 20:50:31
r3KcK5g9,Sale of prohibited items,6,2019-03-27 16:59:18
DBOtOs6g,Complaint about a store item,3,2019-04-19 14:20:28
eumnayAo,Fraud,5,2019-04-22 17:37:21
Qc8Xl7jB,Complaint about a video review,8,2019-04-14 17:40:30
xPFpFtQo,Fraud,5,2019-03-07 21:19:57
BNyru7lY,Fraud,5,2019-04-01 18:51:49
mg9qTGBk,Fake reviews,2,2019-03-10 16:12:34
70UUeddS,Fraud,5,2019-04-04 18:22:24
EQLO1GS3,Fake reviews,2,2019-04-18 20:23:38
